"","Año_Edicion","Cod_region","Provincia","Region","Genero","Edad","Rango_edad","Nivel_de_instrucción","Sit_laboral","Quintil_ingresos","Ingreso_mensual_pesos_hogar","Cobertura_salud","Indice_NBI_hogar_dic","Promedio_fyv_dia","Promedio_fv_Diario_Dic","Cumple_No_Cumple_FyV"
"27721",2018,6,"Santa Cruz",6,"Femenino",57,4,"Secundario","Inactivo","3",20000,"Salud_Privada","0",1.43,"No_cumple","0"
"27722",2018,6,"Santa Cruz",6,"Femenino",41,3,"Terciario_Universitario","Ocupado","5",140000,"Salud_Privada","0",1.29,"No_cumple","0"
"27723",2018,6,"Santa Cruz",6,"Femenino",26,2,"Terciario_Universitario","Ocupado","4",40000,"Salud_Privada","0",1.14,"No_cumple","0"
"27724",2018,6,"Santa Cruz",6,"Masculino",68,5,"Secundario","Inactivo","5",60000,"Salud_Privada","0",2.43,"No_cumple","0"
"27725",2018,6,"Santa Cruz",6,"Femenino",43,3,"Terciario_Universitario","Ocupado","5",110000,"Salud_Privada","0",1.14,"No_cumple","0"
"27726",2018,6,"Santa Cruz",6,"Femenino",21,1,"Terciario_Universitario","Ocupado","3",18000,"Salud_Publica","0",0.71,"No_cumple","0"
"27727",2018,6,"Santa Cruz",6,"Masculino",37,3,"Secundario","Ocupado","3",25000,"Salud_Privada","0",1.14,"No_cumple","0"
"27728",2018,6,"Santa Cruz",6,"Femenino",30,2,"Terciario_Universitario","Ocupado","5",40000,"Salud_Privada","0",2,"No_cumple","0"
"27729",2018,6,"Santa Cruz",6,"Femenino",22,1,"Secundario","Inactivo","5",60000,"Salud_Privada","0",0.29,"No_cumple","0"
"27730",2018,6,"Santa Cruz",6,"Masculino",66,5,"Primario","Ocupado","5",38000,"Salud_Privada","0",2.43,"No_cumple","0"
"27731",2018,6,"Santa Cruz",6,"Masculino",31,2,"Secundario","Ocupado","3",30000,"Salud_Privada","0",1.57,"No_cumple","0"
"27732",2018,6,"Santa Cruz",6,"Masculino",41,3,"Secundario","Ocupado","5",60000,"Salud_Privada","0",1.86,"No_cumple","0"
"27733",2018,6,"Santa Cruz",6,"Masculino",48,3,"Terciario_Universitario","Ocupado","4",18000,"Salud_Privada","1",5.86,"Cumple","1"
"27734",2018,6,"Santa Cruz",6,"Femenino",22,2,"Secundario","Ocupado","3",20000,"Salud_Publica","0",3.43,"Cumple","1"
"27735",2018,6,"Santa Cruz",6,"Masculino",26,2,"Primario","Ocupado","3",20000,"Salud_Privada","0",1.14,"No_cumple","0"
"27736",2018,6,"Santa Cruz",6,"Femenino",57,4,"Primario","Ocupado","5",50000,"Salud_Privada","0",2.57,"No_cumple","0"
"27737",2018,6,"Santa Cruz",6,"Femenino",26,2,"Terciario_Universitario","Ocupado","5",40000,"Salud_Privada","0",0.57,"No_cumple","0"
"27738",2018,6,"Santa Cruz",6,"Femenino",51,4,"Secundario","Ocupado","5",70000,"Salud_Privada","0",2,"No_cumple","0"
"27739",2018,6,"Santa Cruz",6,"Femenino",60,4,"Primario","Inactivo","2",7000,"Salud_Privada","0",1.43,"No_cumple","0"
"27740",2018,6,"Santa Cruz",6,"Masculino",57,4,"Secundario","Ocupado","5",100000,"Salud_Privada","0",2.57,"No_cumple","0"
"27741",2018,6,"Santa Cruz",6,"Masculino",68,5,"Secundario","Inactivo","5",40000,"Salud_Privada","0",1.57,"No_cumple","0"
"27742",2018,6,"Santa Cruz",6,"Femenino",35,3,"Secundario","Ocupado","4",22000,"Salud_Privada","0",1.14,"No_cumple","0"
"27743",2018,6,"Santa Cruz",6,"Masculino",35,3,"Terciario_Universitario","Ocupado","4",25000,"Salud_Privada","0",3.43,"Cumple","1"
"27744",2018,6,"Santa Cruz",6,"Femenino",65,5,"Primario","Inactivo","4",40000,"Salud_Publica","0",2,"No_cumple","0"
"27745",2018,6,"Santa Cruz",6,"Femenino",79,5,"Primario","Inactivo","3",18000,"Salud_Privada","0",1.29,"No_cumple","0"
"27746",2018,6,"Santa Cruz",6,"Femenino",20,3,"Secundario","Ocupado","2",23000,"Salud_Publica","0",0.14,"No_cumple","0"
"27747",2018,6,"Santa Cruz",6,"Masculino",52,3,"Secundario","Ocupado","5",30000,"Salud_Privada","0",2,"No_cumple","0"
"27748",2018,6,"Santa Cruz",6,"Femenino",50,4,"Secundario","Inactivo","3",20000,"Salud_Privada","0",5.57,"Cumple","1"
"27749",2018,6,"Santa Cruz",6,"Masculino",54,4,"Terciario_Universitario","Ocupado","5",35000,"Salud_Privada","0",3.43,"Cumple","1"
"27750",2018,6,"Santa Cruz",6,"Femenino",27,2,"Secundario","Inactivo","4",27000,"Salud_Privada","0",2.57,"No_cumple","0"
"27751",2018,6,"Santa Cruz",6,"Femenino",28,2,"Terciario_Universitario","Inactivo","5",57000,"Salud_Privada","0",1.29,"No_cumple","0"
"27752",2018,6,"Santa Cruz",6,"Femenino",41,3,"Terciario_Universitario","Ocupado","4",35000,"Salud_Privada","0",4.43,"Cumple","1"
"27753",2018,6,"Santa Cruz",6,"Masculino",33,3,"Secundario","Inactivo","3",25000,"Salud_Publica","0",0.71,"No_cumple","0"
"27754",2018,6,"Santa Cruz",6,"Femenino",24,3,"Secundario","Inactivo","5",50000,"Salud_Privada","0",6,"Cumple","1"
"27755",2018,6,"Santa Cruz",6,"Femenino",38,3,"Primario","Ocupado","3",16000,"Salud_Publica","0",0.71,"No_cumple","0"
"27756",2018,6,"Santa Cruz",6,"Masculino",68,5,"Secundario","Ocupado","5",50000,"Salud_Privada","0",0.43,"No_cumple","0"
"27757",2018,6,"Santa Cruz",6,"Femenino",56,4,"Secundario","Ocupado","2",10000,"Salud_Privada","0",2.29,"No_cumple","0"
"27758",2018,6,"Santa Cruz",6,"Femenino",48,4,"Terciario_Universitario","Ocupado","5",100000,"Salud_Privada","0",2.14,"No_cumple","0"
"27759",2018,6,"Santa Cruz",6,"Masculino",48,3,"Secundario","Ocupado","5",40000,"Salud_Privada","0",3,"Cumple","1"
"27760",2018,6,"Santa Cruz",6,"Masculino",50,4,"Primario","Inactivo","3",25000,"Salud_Publica","0",0.71,"No_cumple","0"
"27761",2018,6,"Santa Cruz",6,"Masculino",26,4,"Terciario_Universitario","Ocupado","2",21000,"Salud_Privada","0",2.29,"No_cumple","0"
"27762",2018,6,"Santa Cruz",6,"Masculino",52,4,"Secundario","Ocupado","5",60000,"Salud_Privada","0",0.86,"No_cumple","0"
"27763",2018,6,"Santa Cruz",6,"Masculino",42,3,"Terciario_Universitario","Ocupado","5",44000,"Salud_Privada","0",0.29,"No_cumple","0"
"27764",2018,6,"Santa Cruz",6,"Femenino",26,3,"Secundario","Ocupado","5",60000,"Salud_Privada","0",1.14,"No_cumple","0"
"27765",2018,6,"Santa Cruz",6,"Femenino",58,4,"Terciario_Universitario","Ocupado","5",140000,"Salud_Privada","0",2.14,"No_cumple","0"
"27766",2018,6,"Santa Cruz",6,"Femenino",57,4,"Secundario","Ocupado","5",45000,"Salud_Privada","0",0.57,"No_cumple","0"
"27767",2018,6,"Santa Cruz",6,"Femenino",24,2,"Terciario_Universitario","Ocupado","5",42000,"Salud_Privada","0",3.14,"Cumple","1"
"27768",2018,6,"Santa Cruz",6,"Femenino",62,5,"Terciario_Universitario","Inactivo","5",37000,"Salud_Privada","0",5,"Cumple","1"
"27769",2018,6,"Santa Cruz",6,"Masculino",23,4,"Secundario","Inactivo","4",26000,"Salud_Privada","0",1.86,"No_cumple","0"
"27770",2018,6,"Santa Cruz",6,"Femenino",25,5,"Secundario","Inactivo","4",25000,"Salud_Publica","0",2,"No_cumple","0"
"27771",2018,6,"Santa Cruz",6,"Masculino",64,4,"Primario","Inactivo","5",53000,"Salud_Privada","0",2.57,"No_cumple","0"
"27772",2018,6,"Santa Cruz",6,"Femenino",36,3,"Primario","Ocupado","1",7000,"Salud_Publica","0",1,"No_cumple","0"
"27773",2018,6,"Santa Cruz",6,"Femenino",35,3,"Secundario","Inactivo","5",65000,"Salud_Privada","0",4,"Cumple","1"
"27774",2018,6,"Santa Cruz",6,"Femenino",42,3,"Secundario","Inactivo","1",8000,"Salud_Privada","0",7.14,"Cumple","1"
"27775",2018,6,"Santa Cruz",6,"Femenino",26,2,"Terciario_Universitario","Ocupado","5",30000,"Salud_Privada","0",3.29,"Cumple","1"
"27776",2018,6,"Santa Cruz",6,"Masculino",37,4,"Secundario","Ocupado","4",40000,"Salud_Privada","0",0.14,"No_cumple","0"
"27777",2018,6,"Santa Cruz",6,"Femenino",41,3,"Secundario","Ocupado","3",20000,"Salud_Privada","0",0.43,"No_cumple","0"
"27778",2018,6,"Santa Cruz",6,"Femenino",28,2,"Primario","Ocupado","1",9000,"Salud_Publica","0",0,"No_cumple","0"
"27779",2018,6,"Santa Cruz",6,"Masculino",31,2,"Secundario","Ocupado","5",40000,"Salud_Privada","0",1.14,"No_cumple","0"
"27780",2018,6,"Santa Cruz",6,"Femenino",88,5,"Primario","Inactivo","2",8500,"Salud_Privada","0",7,"Cumple","1"
"27781",2018,6,"Santa Cruz",6,"Femenino",79,5,"Primario","Inactivo","5",26000,"Salud_Privada","0",4,"Cumple","1"
"27782",2018,6,"Santa Cruz",6,"Masculino",29,4,"Secundario","Inactivo","4",45000,"Salud_Privada","0",0.86,"No_cumple","0"
"27783",2018,6,"Santa Cruz",6,"Femenino",40,3,"Secundario","Inactivo","1",3000,"Salud_Privada","0",1,"No_cumple","0"
"27784",2018,6,"Santa Cruz",6,"Femenino",38,3,"Terciario_Universitario","Ocupado","3",22000,"Salud_Privada","0",5,"Cumple","1"
"27785",2018,6,"Santa Cruz",6,"Masculino",61,3,"Primario","Ocupado","4",25000,"Salud_Privada","0",1.57,"No_cumple","0"
"27786",2018,6,"Santa Cruz",6,"Masculino",30,2,"Terciario_Universitario","Ocupado","5",22000,"Salud_Privada","0",1,"No_cumple","0"
"27787",2018,6,"Santa Cruz",6,"Masculino",19,3,"Secundario","Desocupado","4",50000,"Salud_Publica","0",1.14,"No_cumple","0"
"27788",2018,6,"Santa Cruz",6,"Femenino",37,3,"Secundario","Inactivo","1",0,"Salud_Publica","0",1.57,"No_cumple","0"
"27789",2018,6,"Santa Cruz",6,"Masculino",26,2,"Secundario","Ocupado","4",25000,"Salud_Privada","0",5,"Cumple","1"
"27790",2018,6,"Santa Cruz",6,"Femenino",68,5,"Primario","Inactivo","4",36000,"Salud_Privada","0",1.71,"No_cumple","0"
"27791",2018,6,"Santa Cruz",6,"Femenino",52,4,"Secundario","Inactivo","1",5000,"Salud_Privada","0",4.71,"Cumple","1"
"27792",2018,6,"Santa Cruz",6,"Femenino",24,1,"Terciario_Universitario","Ocupado","1",5500,"Salud_Publica","0",1.86,"No_cumple","0"
"27793",2018,6,"Santa Cruz",6,"Femenino",37,3,"Secundario","Ocupado","4",20000,"Salud_Privada","0",0.43,"No_cumple","0"
"27794",2018,6,"Santa Cruz",6,"Masculino",20,5,"Secundario","Desocupado","4",20000,"Salud_Privada","0",2.29,"No_cumple","0"
"27795",2018,6,"Santa Cruz",6,"Femenino",44,3,"Secundario","Ocupado","5",50000,"Salud_Publica","0",1.29,"No_cumple","0"
"27796",2018,6,"Santa Cruz",6,"Masculino",46,3,"Primario","Ocupado","5",100000,"Salud_Privada","0",2.14,"No_cumple","0"
"27797",2018,6,"Santa Cruz",6,"Masculino",60,4,"Secundario","Inactivo","5",50000,"Salud_Privada","0",0.57,"No_cumple","0"
"27798",2018,6,"Santa Cruz",6,"Femenino",45,4,"Secundario","Ocupado","3",27000,"Salud_Privada","0",0.43,"No_cumple","0"
"27799",2018,6,"Santa Cruz",6,"Masculino",39,5,"Secundario","Ocupado","5",90000,"Salud_Privada","0",1,"No_cumple","0"
"27800",2018,6,"Santa Cruz",6,"Femenino",28,2,"Secundario","Ocupado","2",15000,"Salud_Privada","0",0.29,"No_cumple","0"
"27801",2018,6,"Santa Cruz",6,"Femenino",29,2,"Terciario_Universitario","Inactivo","5",45000,"Salud_Privada","0",5.5,"Cumple","1"
"27802",2018,6,"Santa Cruz",6,"Femenino",33,3,"Terciario_Universitario","Ocupado","4",44000,"Salud_Privada","0",3,"Cumple","1"
"27803",2018,6,"Santa Cruz",6,"Femenino",56,4,"Primario","Ocupado","3",30000,"Salud_Privada","0",0.57,"No_cumple","0"
"27804",2018,6,"Santa Cruz",6,"Masculino",58,4,"Secundario","Ocupado","3",16000,"Salud_Privada","0",2.43,"No_cumple","0"
"27805",2018,6,"Santa Cruz",6,"Masculino",19,3,"Secundario","Inactivo","3",21000,"Salud_Privada","0",3,"Cumple","1"
"27806",2018,6,"Santa Cruz",6,"Femenino",56,4,"Secundario","Ocupado","4",24000,"Salud_Privada","0",1.86,"No_cumple","0"
"27807",2018,6,"Santa Cruz",6,"Femenino",29,2,"Secundario","Inactivo","5",50000,"Salud_Publica","0",1.29,"No_cumple","0"
"27808",2018,6,"Santa Cruz",6,"Masculino",58,4,"Primario","Inactivo","2",18000,"Salud_Privada","0",4,"Cumple","1"
"27809",2018,6,"Santa Cruz",6,"Masculino",83,5,"Primario","Inactivo","3",13000,"Salud_Privada","0",0.71,"No_cumple","0"
"27810",2018,6,"Santa Cruz",6,"Femenino",29,2,"Terciario_Universitario","Ocupado","5",30000,"Salud_Privada","0",2.29,"No_cumple","0"
"27811",2018,6,"Santa Cruz",6,"Femenino",21,2,"Primario","Inactivo","3",20000,"Salud_Publica","0",0.57,"No_cumple","0"
"27812",2018,6,"Santa Cruz",6,"Masculino",39,3,"Secundario","Ocupado","4",20000,"Salud_Publica","0",1.43,"No_cumple","0"
"27813",2018,6,"Santa Cruz",6,"Masculino",30,2,"Secundario","Ocupado","3",30000,"Salud_Privada","0",3.71,"Cumple","1"
"27814",2018,6,"Santa Cruz",6,"Femenino",27,2,"Secundario","Ocupado","3",13000,"Salud_Privada","0",1.14,"No_cumple","0"
"27815",2018,6,"Santa Cruz",6,"Masculino",46,3,"Secundario","Ocupado","5",100000,"Salud_Privada","0",2.14,"No_cumple","0"
"27816",2018,6,"Santa Cruz",6,"Femenino",35,3,"Secundario","Ocupado","1",7000,"Salud_Privada","0",1.29,"No_cumple","0"
"27817",2018,6,"Santa Cruz",6,"Masculino",26,2,"Secundario","Ocupado","3",24000,"Salud_Publica","0",0.14,"No_cumple","0"
"27818",2018,6,"Santa Cruz",6,"Femenino",45,3,"Terciario_Universitario","Ocupado","5",44000,"Salud_Privada","0",1.57,"No_cumple","0"
"27819",2018,6,"Santa Cruz",6,"Masculino",20,1,"Secundario","Ocupado","3",21000,"Salud_Privada","0",1.29,"No_cumple","0"
"27820",2018,6,"Santa Cruz",6,"Masculino",64,4,"Terciario_Universitario","Ocupado","5",60000,"Salud_Privada","0",6,"Cumple","1"
"27821",2018,6,"Santa Cruz",6,"Masculino",54,4,"Primario","Ocupado","4",20000,"Salud_Publica","0",2.43,"No_cumple","0"
"27822",2018,6,"Santa Cruz",6,"Femenino",31,2,"Terciario_Universitario","Ocupado","5",40000,"Salud_Privada","0",2.71,"No_cumple","0"
"27823",2018,6,"Santa Cruz",6,"Masculino",22,1,"Secundario","Ocupado","1",5200,"Salud_Publica","1",0,"No_cumple","0"
"27824",2018,6,"Santa Cruz",6,"Masculino",28,5,"Secundario","Ocupado","1",10000,"Salud_Publica","0",2.57,"No_cumple","0"
"27825",2018,6,"Santa Cruz",6,"Masculino",35,3,"Secundario","Ocupado","4",45000,"Salud_Privada","0",1.71,"No_cumple","0"
"27826",2018,6,"Santa Cruz",6,"Femenino",29,2,"Terciario_Universitario","Ocupado","4",35000,"Salud_Privada","0",2.86,"No_cumple","0"
"27827",2018,6,"Santa Cruz",6,"Masculino",76,5,"Primario","Inactivo","5",46000,"Salud_Privada","0",0.57,"No_cumple","0"
"27828",2018,6,"Santa Cruz",6,"Femenino",57,5,"Terciario_Universitario","Inactivo","3",15000,"Salud_Privada","0",1.29,"No_cumple","0"
"27829",2018,6,"Santa Cruz",6,"Femenino",30,2,"Secundario","Inactivo","4",37000,"Salud_Privada","0",2,"No_cumple","0"
"27830",2018,6,"Santa Cruz",6,"Femenino",41,3,"Secundario","Ocupado","2",16000,"Salud_Privada","0",2,"No_cumple","0"
"27831",2018,6,"Santa Cruz",6,"Masculino",24,2,"Secundario","Ocupado","5",50000,"Salud_Privada","0",3,"Cumple","1"
"27832",2018,6,"Santa Cruz",6,"Masculino",71,5,"Primario","Inactivo","2",7600,"Salud_Privada","0",2.14,"No_cumple","0"
"27833",2018,6,"Santa Cruz",6,"Masculino",46,3,"Primario","Ocupado","2",15000,"Salud_Privada","0",2,"No_cumple","0"
"27834",2018,6,"Santa Cruz",6,"Femenino",44,3,"Terciario_Universitario","Ocupado","5",30000,"Salud_Privada","0",0.43,"No_cumple","0"
"27835",2018,6,"Santa Cruz",6,"Masculino",29,5,"Secundario","Ocupado","3",16000,"Salud_Privada","0",4.57,"Cumple","1"
"27836",2018,6,"Santa Cruz",6,"Femenino",22,1,"Secundario","Inactivo","1",8500,"Salud_Privada","0",2.29,"No_cumple","0"
"27837",2018,6,"Santa Cruz",6,"Femenino",18,3,"Terciario_Universitario","Inactivo","5",60000,"Salud_Privada","0",3,"Cumple","1"
"27838",2018,6,"Santa Cruz",6,"Masculino",81,5,"Primario","Inactivo","5",25000,"Salud_Privada","0",3.29,"Cumple","1"
"27839",2018,6,"Santa Cruz",6,"Femenino",55,4,"Primario","Inactivo","4",32000,"Salud_Publica","0",2,"No_cumple","0"
"27840",2018,6,"Santa Cruz",6,"Femenino",34,2,"Secundario","Ocupado","3",30000,"Salud_Privada","0",4,"Cumple","1"
"27841",2018,6,"Santa Cruz",6,"Femenino",45,3,"Secundario","Ocupado","4",35000,"Salud_Privada","0",0.71,"No_cumple","0"
"27842",2018,6,"Santa Cruz",6,"Femenino",53,4,"Terciario_Universitario","Inactivo","5",30000,"Salud_Privada","0",2.29,"No_cumple","0"
"27843",2018,6,"Santa Cruz",6,"Masculino",56,4,"Secundario","Ocupado","3",10000,"Salud_Privada","0",4,"Cumple","1"
"27844",2018,6,"Santa Cruz",6,"Masculino",68,5,"Primario","Inactivo","4",17000,"Salud_Privada","0",1.43,"No_cumple","0"
"27845",2018,6,"Santa Cruz",6,"Femenino",26,4,"Terciario_Universitario","Desocupado","4",30000,"Salud_Privada","0",1.57,"No_cumple","0"
"27846",2018,6,"Santa Cruz",6,"Masculino",51,4,"Terciario_Universitario","Ocupado","4",25000,"Salud_Privada","0",2.71,"No_cumple","0"
"27847",2018,6,"Santa Cruz",6,"Masculino",24,1,"Secundario","Ocupado","5",38000,"Salud_Publica","0",0.57,"No_cumple","0"
"27848",2018,6,"Santa Cruz",6,"Femenino",33,2,"Terciario_Universitario","Ocupado","3",23000,"Salud_Publica","0",4,"Cumple","1"
"27849",2018,6,"Santa Cruz",6,"Masculino",23,1,"Secundario","Ocupado","4",15000,"Salud_Privada","0",3.29,"Cumple","1"
"27850",2018,6,"Santa Cruz",6,"Femenino",68,5,"Primario","Inactivo","5",30000,"Salud_Privada","0",1.43,"No_cumple","0"
"27851",2018,6,"Santa Cruz",6,"Femenino",29,3,"Secundario","Ocupado","5",40000,"Salud_Privada","0",3,"Cumple","1"
"27852",2018,6,"Santa Cruz",6,"Femenino",26,2,"Terciario_Universitario","Ocupado","5",32000,"Salud_Privada","0",3,"Cumple","1"
"27853",2018,6,"Santa Cruz",6,"Masculino",25,4,"Secundario","Ocupado","4",32000,"Salud_Privada","0",2,"No_cumple","0"
"27854",2018,6,"Santa Cruz",6,"Femenino",21,3,"Secundario","Desocupado","3",18000,"Salud_Publica","0",4,"Cumple","1"
"27855",2018,6,"Santa Cruz",6,"Femenino",40,3,"Secundario","Ocupado","3",20000,"Salud_Privada","0",1.86,"No_cumple","0"
"27856",2018,6,"Santa Cruz",6,"Femenino",31,2,"Terciario_Universitario","Inactivo","4",30000,"Salud_Privada","0",0.86,"No_cumple","0"
"27857",2018,6,"Santa Cruz",6,"Masculino",41,3,"Secundario","Ocupado","5",35000,"Salud_Privada","0",1.14,"No_cumple","0"
"27858",2018,6,"Santa Cruz",6,"Masculino",48,3,"Terciario_Universitario","Ocupado","5",60000,"Salud_Privada","0",0.71,"No_cumple","0"
"27859",2018,6,"Santa Cruz",6,"Masculino",38,5,"Primario","Ocupado","2",8500,"Salud_Privada","0",2.14,"No_cumple","0"
"27860",2018,6,"Santa Cruz",6,"Femenino",63,4,"Primario","Inactivo","1",6000,"Salud_Privada","0",2.71,"No_cumple","0"
"27861",2018,6,"Santa Cruz",6,"Femenino",20,4,"Secundario","Desocupado","5",45000,"Salud_Privada","0",1.86,"No_cumple","0"
"27862",2018,6,"Santa Cruz",6,"Masculino",42,3,"Secundario","Ocupado","5",60000,"Salud_Privada","0",2.71,"No_cumple","0"
"27863",2018,6,"Santa Cruz",6,"Femenino",43,3,"Primario","Ocupado","2",15000,"Salud_Privada","0",0.14,"No_cumple","0"
"27864",2018,6,"Santa Cruz",6,"Masculino",38,3,"Secundario","Ocupado","5",30000,"Salud_Privada","0",3.71,"Cumple","1"
"27865",2018,6,"Santa Cruz",6,"Femenino",46,3,"Secundario","Ocupado","4",20000,"Salud_Privada","0",2,"No_cumple","0"
"27866",2018,6,"Santa Cruz",6,"Femenino",25,3,"Secundario","Ocupado","3",30000,"Salud_Privada","0",2.29,"No_cumple","0"
"27867",2018,6,"Santa Cruz",6,"Femenino",28,2,"Terciario_Universitario","Inactivo","5",60000,"Salud_Publica","0",5,"Cumple","1"
"27868",2018,6,"Santa Cruz",6,"Femenino",40,3,"Secundario","Inactivo","2",9000,"Salud_Publica","0",4,"Cumple","1"
"27869",2018,6,"Santa Cruz",6,"Masculino",58,4,"Terciario_Universitario","Ocupado","5",38000,"Salud_Privada","0",3.14,"Cumple","1"
"27870",2018,6,"Santa Cruz",6,"Femenino",57,4,"Primario","Inactivo","5",70000,"Salud_Privada","0",2.43,"No_cumple","0"
"27871",2018,6,"Santa Cruz",6,"Femenino",36,2,"Secundario","Inactivo","5",60000,"Salud_Privada","0",2.71,"No_cumple","0"
"27872",2018,6,"Santa Cruz",6,"Femenino",38,2,"Secundario","Inactivo","5",30000,"Salud_Privada","0",0.71,"No_cumple","0"
"27873",2018,6,"Santa Cruz",6,"Masculino",66,5,"Primario","Ocupado","3",18000,"Salud_Privada","0",13,"Cumple","1"
"27874",2018,6,"Santa Cruz",6,"Masculino",41,3,"Primario","Ocupado","5",35000,"Salud_Privada","0",0.14,"No_cumple","0"
"27875",2018,6,"Santa Cruz",6,"Femenino",21,3,"Secundario","Inactivo","5",30000,"Salud_Privada","0",1,"No_cumple","0"
"27876",2018,6,"Santa Cruz",6,"Femenino",45,3,"Secundario","Ocupado","2",15000,"Salud_Publica","0",1.29,"No_cumple","0"
"27877",2018,6,"Santa Cruz",6,"Masculino",25,1,"Terciario_Universitario","Ocupado","5",38000,"Salud_Privada","0",1.43,"No_cumple","0"
"27878",2018,6,"Santa Cruz",6,"Masculino",34,2,"Secundario","Ocupado","4",35000,"Salud_Privada","0",1.14,"No_cumple","0"
"27879",2018,6,"Santa Cruz",6,"Femenino",31,3,"Secundario","Ocupado","5",70000,"Salud_Publica","0",2.43,"No_cumple","0"
"27880",2018,6,"Santa Cruz",6,"Femenino",37,3,"Terciario_Universitario","Ocupado","4",30000,"Salud_Privada","0",0.57,"No_cumple","0"
"27881",2018,6,"Santa Cruz",6,"Masculino",43,3,"Primario","Ocupado","1",12000,"Salud_Publica","0",1.14,"No_cumple","0"
"27882",2018,6,"Santa Cruz",6,"Masculino",19,3,"Terciario_Universitario","Inactivo","5",35000,"Salud_Privada","0",3.43,"Cumple","1"
"27883",2018,6,"Santa Cruz",6,"Masculino",26,2,"Terciario_Universitario","Ocupado","5",76000,"Salud_Privada","0",2,"No_cumple","0"
"27884",2018,6,"Santa Cruz",6,"Femenino",22,5,"Secundario","Desocupado","1",10000,"Salud_Publica","0",1.14,"No_cumple","0"
"27885",2018,6,"Santa Cruz",6,"Masculino",21,3,"Secundario","Inactivo","3",25000,"Salud_Publica","0",1.43,"No_cumple","0"
"27886",2018,6,"Santa Cruz",6,"Femenino",28,2,"Terciario_Universitario","Ocupado","5",28000,"Salud_Privada","0",1,"No_cumple","0"
"27887",2018,6,"Santa Cruz",6,"Masculino",52,4,"Terciario_Universitario","Ocupado","5",30000,"Salud_Privada","0",2.14,"No_cumple","0"
"27888",2018,6,"Santa Cruz",6,"Femenino",76,5,"Primario","Inactivo","5",50000,"Salud_Privada","0",2,"No_cumple","0"
"27889",2018,6,"Santa Cruz",6,"Femenino",27,4,"Terciario_Universitario","Ocupado","5",50000,"Salud_Privada","0",2,"No_cumple","0"
"27890",2018,6,"Santa Cruz",6,"Femenino",64,4,"Primario","Inactivo","2",9000,"Salud_Privada","0",6,"Cumple","1"
"27891",2018,6,"Santa Cruz",6,"Femenino",40,3,"Secundario","Ocupado","5",100000,"Salud_Privada","0",0.57,"No_cumple","0"
"27892",2018,6,"Santa Cruz",6,"Femenino",50,4,"Secundario","Inactivo","4",20000,"Salud_Publica","0",2,"No_cumple","0"
"27893",2018,6,"Santa Cruz",6,"Masculino",59,4,"Terciario_Universitario","Ocupado","5",38000,"Salud_Privada","0",2,"No_cumple","0"
"27894",2018,6,"Santa Cruz",6,"Femenino",48,3,"Terciario_Universitario","Ocupado","5",50000,"Salud_Publica","0",3,"Cumple","1"
"27895",2018,6,"Santa Cruz",6,"Femenino",34,5,"Terciario_Universitario","Inactivo","3",16000,"Salud_Publica","0",1.29,"No_cumple","0"
"27896",2018,6,"Santa Cruz",6,"Femenino",42,3,"Secundario","Ocupado","5",30000,"Salud_Privada","0",1.43,"No_cumple","0"
"27897",2018,6,"Santa Cruz",6,"Femenino",34,3,"Secundario","Ocupado","2",18000,"Salud_Publica","1",1.14,"No_cumple","0"
"27898",2018,6,"Santa Cruz",6,"Masculino",28,4,"Terciario_Universitario","Ocupado","5",100000,"Salud_Privada","0",1,"No_cumple","0"
"27899",2018,6,"Santa Cruz",6,"Masculino",28,2,"Secundario","Ocupado","5",48000,"Salud_Privada","0",9,"Cumple","1"
"27900",2018,6,"Santa Cruz",6,"Femenino",47,4,"Primario","Ocupado","2",11000,"Salud_Privada","0",7,"Cumple","1"
"27901",2018,6,"Santa Cruz",6,"Femenino",28,3,"Secundario","Inactivo","5",80000,"Salud_Privada","1",3,"Cumple","1"
"27902",2018,6,"Santa Cruz",6,"Femenino",25,2,"Terciario_Universitario","Ocupado","1",0,"Salud_Publica","0",3,"Cumple","1"
"27903",2018,6,"Santa Cruz",6,"Masculino",53,2,"Primario","Ocupado","3",32000,"Salud_Privada","1",1.29,"No_cumple","0"
"27904",2018,6,"Santa Cruz",6,"Femenino",29,3,"Terciario_Universitario","Inactivo","5",90000,"Salud_Privada","0",3.14,"Cumple","1"
"27905",2018,6,"Santa Cruz",6,"Femenino",30,2,"Terciario_Universitario","Ocupado","4",32000,"Salud_Privada","0",2.43,"No_cumple","0"
"27906",2018,6,"Santa Cruz",6,"Masculino",40,5,"Terciario_Universitario","Ocupado","3",17000,"Salud_Publica","0",4.43,"Cumple","1"
"27907",2018,6,"Santa Cruz",6,"Masculino",65,5,"Terciario_Universitario","Ocupado","4",15000,"Salud_Privada","0",2.43,"No_cumple","0"
"27908",2018,6,"Santa Cruz",6,"Femenino",39,5,"Terciario_Universitario","Ocupado","4",30000,"Salud_Privada","0",3,"Cumple","1"
"27909",2018,6,"Santa Cruz",6,"Masculino",61,4,"Terciario_Universitario","Inactivo","5",122000,"Salud_Privada","0",2.71,"No_cumple","0"
"27910",2018,6,"Santa Cruz",6,"Masculino",26,2,"Secundario","Ocupado","3",15000,"Salud_Privada","0",0.14,"No_cumple","0"
"27911",2018,6,"Santa Cruz",6,"Masculino",50,4,"Secundario","Ocupado","5",25000,"Salud_Publica","0",1.86,"No_cumple","0"
