REGION,PRVNC,Ingreso_mensual_pesos_hogar,Sexo,Edad,Nivel_de_instrucción,COB_SALUD,PROMEDIO_FV_DIARIO,Sit_laboral,Indice_NBI_hogar_dic,PROMEDIO_FV_DIARIO_Dic
6,62,3000,Mujer,47,Terciario_universitario,Salud_Privada,1,Ocupado,0,No_cumple
6,78,12000,Varon,56,Secundario,Salud_Privada,0.428571428571429,Ocupado,0,No_cumple
6,78,3000,Mujer,22,Secundario,Salud_Privada,1.57142857142857,Ocupado,0,No_cumple
3,86,1000,Varon,70,Primario,Salud_Privada,1.42857142857143,Inactivo,0,No_cumple
3,46,455,Varon,52,Primario,Salud_Privada,3,Ocupado,0,Cumple
2,30,4000,Varon,40,Terciario_universitario,Salud_Privada,3,Ocupado,0,Cumple
3,90,1500,Varon,32,Terciario_universitario,Salud_Publica,1,Ocupado,0,No_cumple
6,78,5000,Mujer,32,Primario,Salud_Privada,3,Ocupado,1,Cumple
3,90,2000,Varon,38,Terciario_universitario,Salud_Privada,1.71428571428571,Ocupado,1,No_cumple
2,14,1400,Mujer,18,Secundario,Salud_Privada,1.28571428571429,Inactivo,0,No_cumple
4,34,1200,Mujer,71,Primario,Salud_Privada,1.71428571428571,Inactivo,0,No_cumple
6,26,3000,Varon,34,Secundario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
3,90,1500,Mujer,52,Secundario,Salud_Publica,0.714285714285714,Inactivo,1,No_cumple
4,22,1200,Mujer,30,Secundario,Salud_Privada,2.85714285714286,Ocupado,0,No_cumple
2,14,2400,Mujer,54,Terciario_universitario,Salud_Privada,2.28571428571429,Desocupado,0,No_cumple
3,66,5000,Varon,43,Terciario_universitario,Salud_Privada,1.85714285714286,Ocupado,0,No_cumple
4,22,1200,Mujer,31,Secundario,Salud_Publica,2.28571428571429,Ocupado,0,No_cumple
3,66,1200,Mujer,69,Primario,Salud_Privada,0.285714285714286,Ocupado,0,No_cumple
4,22,2000,Varon,57,Primario,Salud_Privada,1.71428571428571,Ocupado,0,No_cumple
6,58,4000,Varon,57,Secundario,Salud_Publica,1.14285714285714,Ocupado,0,No_cumple
3,38,10000,Mujer,44,Terciario_universitario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
3,10,4000,Mujer,44,Terciario_universitario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
1,6,8000,Mujer,58,Terciario_universitario,Salud_Privada,2.28571428571429,Ocupado,0,No_cumple
2,14,2300,Mujer,74,Terciario_universitario,Salud_Privada,3,Inactivo,0,Cumple
4,34,600,Mujer,29,Primario,Salud_Publica,3.71428571428571,Inactivo,1,Cumple
3,90,2000,Mujer,47,Primario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
2,82,1200,Mujer,53,Secundario,Salud_Privada,2,Desocupado,0,No_cumple
6,26,1004,Mujer,79,Primario,Salud_Privada,4,Inactivo,0,Cumple
5,50,1000,Varon,23,Primario,Salud_Publica,3.42857142857143,Ocupado,0,Cumple
2,6,800,Varon,62,Primario,Salud_Publica,0.714285714285714,Inactivo,0,No_cumple
3,90,1200,Varon,21,Primario,Salud_Publica,1,Inactivo,0,No_cumple
3,90,3500,Mujer,43,Terciario_universitario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
2,6,980,Mujer,30,Terciario_universitario,Salud_Privada,0,Ocupado,0,No_cumple
2,6,2000,Varon,71,Secundario,Salud_Privada,1.42857142857143,Inactivo,0,No_cumple
2,6,1200,Varon,79,Primario,Salud_Privada,2.57142857142857,Inactivo,0,No_cumple
2,30,1900,Varon,28,Primario,Salud_Privada,2.28571428571429,Ocupado,0,No_cumple
4,34,3500,Varon,28,Secundario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
2,82,1500,Varon,18,Terciario_universitario,Salud_Privada,0,Inactivo,0,No_cumple
2,14,1600,Mujer,44,Secundario,Salud_Privada,1.57142857142857,Ocupado,0,No_cumple
6,58,5000,Mujer,34,Secundario,Salud_Publica,1.14285714285714,Ocupado,0,No_cumple
3,90,1000,Varon,21,Primario,Salud_Privada,1.28571428571429,Ocupado,1,No_cumple
4,54,3500,Mujer,50,Secundario,Salud_Privada,2.14285714285714,Ocupado,0,No_cumple
2,82,847,Varon,76,Primario,Salud_Privada,2.71428571428571,Inactivo,1,No_cumple
6,62,4000,Varon,53,Terciario_universitario,Salud_Privada,3,Ocupado,0,Cumple
3,66,4500,Mujer,20,Secundario,Salud_Publica,1.42857142857143,Ocupado,0,No_cumple
3,86,1100,Varon,38,Secundario,Salud_Publica,4,Ocupado,0,Cumple
4,22,3000,Varon,25,Secundario,Salud_Publica,0.571428571428572,Ocupado,1,No_cumple
4,34,800,Mujer,62,Primario,Salud_Privada,2,Inactivo,1,No_cumple
1,2,3500,Mujer,42,Terciario_universitario,Salud_Privada,2,Ocupado,0,No_cumple
6,26,6000,Mujer,61,Terciario_universitario,Salud_Privada,1.28571428571429,Inactivo,0,No_cumple
1,2,1500,Mujer,31,Secundario,Salud_Publica,3,Ocupado,1,Cumple
6,94,1100,Mujer,74,Secundario,Salud_Privada,1.71428571428571,Inactivo,0,No_cumple
3,10,6500,Varon,46,Terciario_universitario,Salud_Privada,1,Ocupado,0,No_cumple
3,86,560,Mujer,25,Secundario,Salud_Publica,1.14285714285714,Inactivo,1,No_cumple
6,58,3000,Mujer,65,Primario,Salud_Privada,2,Inactivo,0,No_cumple
4,34,2000,Mujer,28,Secundario,Salud_Privada,1.14285714285714,Desocupado,0,No_cumple
2,30,700,Varon,36,Secundario,Salud_Privada,0.285714285714286,Desocupado,0,No_cumple
2,6,1000,Varon,24,Terciario_universitario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
2,42,2800,Mujer,42,Terciario_universitario,Salud_Privada,5,Ocupado,0,Cumple
2,14,3000,Mujer,34,Secundario,Salud_Privada,1.42857142857143,Inactivo,0,No_cumple
1,2,3000,Mujer,38,Terciario_universitario,Salud_Privada,4.14285714285714,Ocupado,0,Cumple
2,14,2500,Mujer,88,Primario,Salud_Privada,1,Inactivo,0,No_cumple
5,50,2000,Mujer,64,Primario,Salud_Privada,3,Inactivo,0,Cumple
3,10,550,Mujer,39,Primario,Salud_Publica,2.14285714285714,Ocupado,1,No_cumple
4,34,700,Varon,34,Primario,Salud_Publica,2,Ocupado,1,No_cumple
6,78,2800,Mujer,28,Secundario,Salud_Privada,1.57142857142857,Inactivo,0,No_cumple
1,6,3000,Mujer,34,Secundario,Salud_Privada,1.85714285714286,Ocupado,0,No_cumple
2,30,1600,Mujer,82,Primario,Salud_Privada,3,Inactivo,0,Cumple
5,50,2500,Mujer,45,Secundario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
2,14,2500,Mujer,86,Primario,Salud_Privada,1.85714285714286,Inactivo,0,No_cumple
2,82,1200,Varon,54,Secundario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
3,10,500,Mujer,25,Primario,Salud_Publica,1.57142857142857,Ocupado,1,No_cumple
1,2,800,Mujer,28,Terciario_universitario,Salud_Publica,2.71428571428571,Desocupado,1,No_cumple
4,54,1500,Varon,24,Terciario_universitario,Salud_Privada,0.857142857142857,Ocupado,1,No_cumple
5,70,3000,Varon,58,Primario,Salud_Publica,3,Ocupado,0,Cumple
2,6,2500,Varon,34,Secundario,Salud_Publica,0.571428571428572,Desocupado,0,No_cumple
4,18,1000,Varon,18,Secundario,Salud_Publica,0.285714285714286,Ocupado,0,No_cumple
1,6,6000,Varon,55,Terciario_universitario,Salud_Privada,0.714285714285714,Ocupado,0,No_cumple
2,14,1500,Mujer,61,Primario,Salud_Privada,0.285714285714286,Inactivo,0,No_cumple
6,78,6000,Varon,78,Primario,Salud_Privada,4,Inactivo,0,Cumple
2,42,850,Mujer,67,Primario,Salud_Privada,6,Inactivo,0,Cumple
2,6,1500,Varon,23,Primario,Salud_Privada,1.85714285714286,Ocupado,1,No_cumple
3,38,1800,Mujer,56,Secundario,Salud_Privada,3,Inactivo,0,Cumple
4,18,3000,Varon,37,Secundario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
6,26,3500,Mujer,38,Primario,Salud_Privada,1,Inactivo,0,No_cumple
2,14,1690,Varon,44,Secundario,Salud_Publica,0.571428571428572,Desocupado,0,No_cumple
4,34,1000,Varon,23,Secundario,Salud_Publica,1.42857142857143,Ocupado,1,No_cumple
2,14,2500,Varon,34,Secundario,Salud_Privada,3.71428571428571,Ocupado,0,Cumple
1,6,1500,Mujer,41,Primario,Salud_Privada,1,Ocupado,0,No_cumple
6,62,500,Mujer,36,Primario,Salud_Publica,0.857142857142857,Ocupado,1,No_cumple
2,30,3000,Mujer,31,Primario,Salud_Privada,3.42857142857143,Ocupado,0,Cumple
1,6,1500,Mujer,30,Secundario,Salud_Publica,0.571428571428572,Inactivo,0,No_cumple
2,6,2500,Varon,23,Terciario_universitario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
2,14,2000,Varon,45,Secundario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
2,42,5000,Varon,34,Secundario,Salud_Privada,2.14285714285714,Ocupado,0,No_cumple
3,46,1600,Mujer,68,Primario,Salud_Privada,1.85714285714286,Inactivo,0,No_cumple
5,50,1100,Mujer,71,Secundario,Salud_Privada,2.28571428571429,Inactivo,0,No_cumple
6,94,4000,Mujer,43,Secundario,Salud_Privada,1,Inactivo,0,No_cumple
3,38,802,Varon,57,Primario,Salud_Publica,3,Ocupado,0,Cumple
5,70,2500,Mujer,53,Terciario_universitario,Salud_Privada,2,Ocupado,0,No_cumple
3,66,3000,Mujer,47,Secundario,Salud_Privada,2.85714285714286,Ocupado,0,No_cumple
3,38,1500,Mujer,29,Terciario_universitario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
5,70,4000,Mujer,28,Terciario_universitario,Salud_Publica,3,Ocupado,0,Cumple
6,62,5000,Varon,47,Terciario_universitario,Salud_Privada,3,Ocupado,0,Cumple
6,94,2000,Mujer,68,Primario,Salud_Privada,1.71428571428571,Ocupado,0,No_cumple
3,10,4000,Mujer,24,Secundario,Salud_Privada,2,Inactivo,0,No_cumple
2,42,1800,Varon,32,Secundario,Salud_Privada,0.714285714285714,Ocupado,0,No_cumple
4,54,200,Varon,47,Secundario,Salud_Publica,1.28571428571429,Ocupado,0,No_cumple
5,50,1500,Mujer,27,Secundario,Salud_Privada,2,Desocupado,0,No_cumple
1,6,6000,Mujer,45,Secundario,Salud_Privada,7,Ocupado,0,Cumple
2,82,1750,Mujer,50,Secundario,Salud_Privada,2.57142857142857,Ocupado,0,No_cumple
4,34,400,Varon,27,Secundario,Salud_Privada,1,Ocupado,1,No_cumple
3,90,2500,Varon,40,Terciario_universitario,Salud_Privada,0.428571428571429,Ocupado,0,No_cumple
4,34,2380,Mujer,67,Primario,Salud_Privada,3,Inactivo,0,Cumple
5,74,1700,Mujer,57,Secundario,Salud_Privada,2,Inactivo,0,No_cumple
4,54,6000,Varon,35,Secundario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
2,30,1200,Varon,69,Primario,Salud_Privada,1.71428571428571,Inactivo,0,No_cumple
6,58,5800,Mujer,45,Terciario_universitario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
5,70,5000,Mujer,51,Terciario_universitario,Salud_Privada,3,Ocupado,0,Cumple
5,50,3500,Varon,46,Secundario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
6,78,2000,Mujer,22,Secundario,Salud_Privada,1.14285714285714,Inactivo,0,No_cumple
3,86,900,Mujer,21,Terciario_universitario,Salud_Privada,6.14285714285714,Ocupado,0,Cumple
3,66,1000,Mujer,27,Secundario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
3,90,800,Mujer,59,Primario,Salud_Privada,2.85714285714286,Inactivo,1,No_cumple
6,62,1800,Mujer,26,Secundario,Salud_Privada,0.714285714285714,Inactivo,0,No_cumple
3,86,1400,Varon,80,Primario,Salud_Privada,3,Inactivo,0,Cumple
2,30,600,Varon,20,Secundario,Salud_Publica,0.428571428571429,Ocupado,1,No_cumple
5,74,1500,Mujer,74,Primario,Salud_Privada,1.85714285714286,Inactivo,0,No_cumple
3,46,800,Varon,33,Primario,Salud_Publica,2,Ocupado,0,No_cumple
6,58,1000,Varon,23,Terciario_universitario,Salud_Privada,0.285714285714286,Ocupado,0,No_cumple
6,62,2000,Mujer,53,Secundario,Salud_Privada,5,Ocupado,0,Cumple
2,6,2000,Mujer,73,Primario,Salud_Privada,2.57142857142857,Ocupado,0,No_cumple
2,14,1100,Mujer,22,Secundario,Salud_Publica,3,Inactivo,0,Cumple
5,74,1800,Mujer,21,Secundario,Salud_Publica,1.71428571428571,Ocupado,0,No_cumple
6,78,1400,Varon,28,Primario,Salud_Publica,2.85714285714286,Ocupado,1,No_cumple
5,50,2000,Varon,28,Terciario_universitario,Salud_Privada,0.428571428571429,Ocupado,0,No_cumple
2,6,4000,Varon,76,Primario,Salud_Privada,7,Inactivo,0,Cumple
4,54,700,Mujer,41,Primario,Salud_Publica,1.14285714285714,Ocupado,1,No_cumple
3,66,6000,Varon,44,Terciario_universitario,Salud_Privada,4.28571428571429,Ocupado,0,Cumple
3,90,1800,Varon,44,Secundario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
1,6,800,Mujer,83,Primario,Salud_Privada,2,Inactivo,0,No_cumple
1,6,4000,Varon,24,Terciario_universitario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
2,42,1000,Mujer,47,Secundario,Salud_Publica,10,Inactivo,0,Cumple
6,26,3000,Varon,19,Terciario_universitario,Salud_Publica,0,Desocupado,0,No_cumple
1,2,1300,Varon,56,Terciario_universitario,Salud_Publica,8,Inactivo,0,Cumple
5,74,2000,Varon,56,Secundario,Salud_Publica,2.14285714285714,Ocupado,0,No_cumple
6,94,3000,Varon,22,Secundario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
2,6,4200,Mujer,54,Primario,Salud_Privada,5,Ocupado,0,Cumple
2,6,2500,Mujer,35,Terciario_universitario,Salud_Privada,1.85714285714286,Ocupado,0,No_cumple
3,86,3500,Mujer,25,Secundario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
5,50,1300,Mujer,21,Secundario,Salud_Publica,1.14285714285714,Desocupado,0,No_cumple
2,14,2300,Mujer,42,Terciario_universitario,Salud_Privada,3,Ocupado,0,Cumple
3,90,1500,Mujer,46,Primario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
6,94,6000,Mujer,33,Secundario,Salud_Privada,2,Ocupado,0,No_cumple
5,74,2500,Varon,33,Secundario,Salud_Privada,0.571428571428572,Ocupado,1,No_cumple
5,74,4000,Varon,42,Secundario,Salud_Privada,4.71428571428571,Ocupado,0,Cumple
1,6,560,Mujer,54,Primario,Salud_Publica,0.857142857142857,Inactivo,1,No_cumple
5,70,1500,Varon,21,Primario,Salud_Publica,1.57142857142857,Ocupado,0,No_cumple
2,42,3000,Mujer,35,Terciario_universitario,Salud_Publica,3.28571428571429,Ocupado,0,Cumple
3,90,1500,Varon,53,Secundario,Salud_Privada,2,Ocupado,0,No_cumple
5,70,8000,Varon,67,Primario,Salud_Privada,2.57142857142857,Inactivo,0,No_cumple
3,66,500,Varon,59,Primario,Salud_Publica,1.28571428571429,Ocupado,1,No_cumple
4,18,2300,Mujer,44,Primario,Salud_Privada,0.428571428571429,Inactivo,1,No_cumple
4,18,500,Varon,25,Primario,Salud_Publica,0.428571428571429,Ocupado,1,No_cumple
2,82,1200,Mujer,50,Primario,Salud_Privada,2,Inactivo,0,No_cumple
6,94,1700,Varon,44,Secundario,Salud_Privada,0.857142857142857,Ocupado,1,No_cumple
6,58,600,Mujer,78,Primario,Salud_Publica,1.28571428571429,Inactivo,0,No_cumple
3,66,5600,Varon,30,Primario,Salud_Privada,1.28571428571429,Ocupado,1,No_cumple
3,46,700,Varon,30,Secundario,Salud_Publica,0.571428571428572,Ocupado,1,No_cumple
3,38,2000,Mujer,25,Terciario_universitario,Salud_Publica,1.42857142857143,Inactivo,0,No_cumple
2,30,500,Varon,38,Terciario_universitario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
4,18,1400,Mujer,64,Primario,Salud_Privada,0.571428571428572,Inactivo,0,No_cumple
2,42,1500,Mujer,79,Primario,Salud_Privada,4,Inactivo,0,Cumple
6,62,2000,Mujer,51,Primario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
3,46,400,Mujer,23,Terciario_universitario,Salud_Privada,1.14285714285714,Ocupado,1,No_cumple
2,14,2000,Varon,48,Primario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
2,42,5000,Mujer,58,Primario,Salud_Privada,4,Inactivo,0,Cumple
3,10,600,Mujer,64,Primario,Salud_Publica,0.857142857142857,Inactivo,0,No_cumple
6,26,3500,Varon,66,Primario,Salud_Privada,1.42857142857143,Inactivo,0,No_cumple
4,18,7959,Mujer,48,Secundario,Salud_Privada,2,Inactivo,0,No_cumple
4,18,2500,Varon,43,Terciario_universitario,Salud_Publica,0.714285714285714,Ocupado,0,No_cumple
4,54,3700,Mujer,52,Primario,Salud_Privada,1,Ocupado,0,No_cumple
4,22,1800,Varon,57,Secundario,Salud_Privada,4,Inactivo,0,Cumple
3,90,3000,Mujer,54,Terciario_universitario,Salud_Privada,4,Inactivo,0,Cumple
6,78,500,Varon,26,Secundario,Salud_Publica,1.14285714285714,Desocupado,0,No_cumple
2,6,9000,Mujer,20,Terciario_universitario,Salud_Privada,5,Inactivo,0,Cumple
2,82,1700,Mujer,80,Secundario,Salud_Privada,1.42857142857143,Inactivo,0,No_cumple
4,18,850,Mujer,53,Primario,Salud_Privada,1.71428571428571,Inactivo,0,No_cumple
3,38,2000,Mujer,22,Secundario,Salud_Publica,1.42857142857143,Inactivo,0,No_cumple
6,62,1400,Mujer,50,Primario,Salud_Privada,0,Ocupado,0,No_cumple
2,30,14000,Mujer,35,Secundario,Salud_Privada,3,Inactivo,0,Cumple
6,62,7000,Mujer,66,Terciario_universitario,Salud_Privada,4.71428571428571,Inactivo,0,Cumple
6,26,1200,Mujer,46,Secundario,Salud_Privada,0.428571428571429,Ocupado,0,No_cumple
5,50,1200,Mujer,60,Primario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
5,74,900,Mujer,21,Terciario_universitario,Salud_Privada,0,Inactivo,0,No_cumple
2,14,7000,Varon,50,Secundario,Salud_Privada,2.57142857142857,Ocupado,0,No_cumple
4,54,1100,Varon,67,Primario,Salud_Privada,2.71428571428571,Desocupado,1,No_cumple
6,58,900,Mujer,48,Secundario,Salud_Publica,6,Inactivo,0,Cumple
1,6,700,Varon,54,Primario,Salud_Privada,2.85714285714286,Ocupado,0,No_cumple
5,70,1500,Varon,28,Secundario,Salud_Privada,5.14285714285714,Ocupado,0,Cumple
5,70,600,Mujer,18,Primario,Salud_Publica,3.71428571428571,Inactivo,1,Cumple
5,50,1000,Mujer,82,Primario,Salud_Privada,5,Inactivo,0,Cumple
4,22,2000,Varon,47,Primario,Salud_Publica,0.714285714285714,Ocupado,0,No_cumple
3,86,600,Varon,64,Secundario,Salud_Privada,0,Desocupado,0,No_cumple
3,46,1800,Varon,18,Terciario_universitario,Salud_Privada,1,Desocupado,1,No_cumple
1,6,700,Varon,22,Primario,Salud_Publica,0.714285714285714,Ocupado,1,No_cumple
2,82,5000,Varon,55,Secundario,Salud_Privada,6.57142857142857,Ocupado,0,Cumple
2,6,2100,Mujer,35,Terciario_universitario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
3,86,1600,Varon,36,Terciario_universitario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
5,74,2000,Mujer,22,Primario,Salud_Privada,1.14285714285714,Desocupado,0,No_cumple
5,74,500,Varon,53,Primario,Salud_Publica,3.28571428571429,Ocupado,0,Cumple
1,6,2000,Mujer,61,Primario,Salud_Privada,2.42857142857143,Ocupado,0,No_cumple
6,62,1700,Mujer,35,Primario,Salud_Privada,1.28571428571429,Inactivo,0,No_cumple
3,10,600,Mujer,36,Secundario,Salud_Publica,1.28571428571429,Ocupado,1,No_cumple
2,6,2500,Mujer,30,Terciario_universitario,Salud_Privada,1,Ocupado,0,No_cumple
2,82,1500,Mujer,33,Secundario,Salud_Privada,0.428571428571429,Ocupado,0,No_cumple
4,18,700,Varon,24,Terciario_universitario,Salud_Privada,1,Inactivo,1,No_cumple
2,42,1200,Mujer,48,Primario,Salud_Publica,0.428571428571429,Ocupado,0,No_cumple
1,6,1500,Varon,45,Primario,Salud_Publica,2.71428571428571,Desocupado,0,No_cumple
2,14,4000,Varon,38,Secundario,Salud_Privada,3.14285714285714,Ocupado,0,Cumple
6,94,4000,Mujer,28,Terciario_universitario,Salud_Privada,2.28571428571429,Ocupado,0,No_cumple
5,70,2000,Mujer,34,Terciario_universitario,Salud_Privada,0.285714285714286,Ocupado,0,No_cumple
2,30,2000,Mujer,26,Terciario_universitario,Salud_Privada,1.42857142857143,Inactivo,0,No_cumple
6,58,4000,Varon,30,Secundario,Salud_Privada,0.428571428571429,Ocupado,0,No_cumple
1,6,2000,Mujer,54,Secundario,Salud_Privada,2.14285714285714,Inactivo,0,No_cumple
4,22,200,Varon,20,Secundario,Salud_Publica,1,Inactivo,0,No_cumple
2,6,2650,Mujer,29,Secundario,Salud_Privada,0.285714285714286,Ocupado,0,No_cumple
5,50,2500,Mujer,48,Terciario_universitario,Salud_Privada,1,Ocupado,0,No_cumple
3,90,700,Varon,22,Secundario,Salud_Publica,1,Ocupado,1,No_cumple
3,90,1300,Mujer,43,Terciario_universitario,Salud_Publica,1.42857142857143,Ocupado,0,No_cumple
5,50,750,Varon,32,Secundario,Salud_Privada,1,Ocupado,0,No_cumple
3,66,1800,Mujer,22,Terciario_universitario,Salud_Privada,1.57142857142857,Inactivo,0,No_cumple
3,38,1800,Varon,40,Terciario_universitario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
3,10,1000,Mujer,49,Secundario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
5,70,2500,Varon,32,Terciario_universitario,Salud_Publica,3,Ocupado,0,Cumple
3,66,1500,Mujer,53,Terciario_universitario,Salud_Privada,2,Ocupado,0,No_cumple
3,38,1500,Mujer,46,Terciario_universitario,Salud_Privada,2.28571428571429,Inactivo,0,No_cumple
3,90,1500,Varon,42,Secundario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
2,6,800,Varon,69,Primario,Salud_Privada,1.42857142857143,Inactivo,0,No_cumple
6,62,1800,Mujer,42,Secundario,Salud_Privada,1.85714285714286,Desocupado,0,No_cumple
3,46,2500,Varon,46,Secundario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
6,94,3000,Mujer,29,Terciario_universitario,Salud_Privada,1.85714285714286,Ocupado,0,No_cumple
3,10,2500,Mujer,67,Primario,Salud_Privada,0.285714285714286,Inactivo,1,No_cumple
6,62,2000,Varon,73,Primario,Salud_Privada,2.71428571428571,Ocupado,0,No_cumple
2,42,2000,Varon,22,Secundario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
4,34,1200,Varon,85,Primario,Salud_Privada,1.42857142857143,Inactivo,1,No_cumple
3,66,3500,Varon,76,Secundario,Salud_Privada,4,Ocupado,0,Cumple
4,34,1500,Varon,47,Secundario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
3,86,300,Mujer,19,Primario,Salud_Publica,1.14285714285714,Inactivo,1,No_cumple
6,26,1100,Mujer,71,Primario,Salud_Privada,0.285714285714286,Inactivo,0,No_cumple
2,42,3500,Varon,32,Primario,Salud_Privada,0.428571428571429,Desocupado,0,No_cumple
4,54,2000,Varon,74,Secundario,Salud_Privada,1,Inactivo,0,No_cumple
6,62,1800,Mujer,39,Secundario,Salud_Publica,3,Ocupado,0,Cumple
3,38,2000,Varon,64,Primario,Salud_Publica,5,Ocupado,0,Cumple
2,6,10000,Mujer,64,Secundario,Salud_Privada,3.42857142857143,Ocupado,0,Cumple
4,22,700,Varon,51,Primario,Salud_Privada,1.42857142857143,Ocupado,1,No_cumple
4,34,506,Mujer,66,Primario,Salud_Privada,1.14285714285714,Inactivo,1,No_cumple
2,30,1000,Varon,77,Primario,Salud_Privada,4,Inactivo,0,Cumple
3,66,1500,Mujer,38,Secundario,Salud_Publica,0.714285714285714,Ocupado,0,No_cumple
4,18,1500,Mujer,55,Secundario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
2,42,550,Mujer,29,Secundario,Salud_Publica,2,Ocupado,0,No_cumple
3,90,3500,Mujer,79,Primario,Salud_Privada,2,Inactivo,0,No_cumple
4,54,2000,Varon,27,Secundario,Salud_Privada,0.428571428571429,Ocupado,0,No_cumple
2,30,700,Mujer,84,Secundario,Salud_Privada,2,Ocupado,0,No_cumple
3,10,2000,Varon,65,Primario,Salud_Privada,1,Inactivo,0,No_cumple
5,50,8000,Mujer,60,Terciario_universitario,Salud_Privada,2.57142857142857,Ocupado,0,No_cumple
1,2,3500,Mujer,35,Terciario_universitario,Salud_Privada,0.428571428571429,Ocupado,0,No_cumple
2,14,700,Mujer,74,Primario,Salud_Privada,3,Inactivo,0,Cumple
1,6,2000,Varon,71,Terciario_universitario,Salud_Privada,2.42857142857143,Inactivo,0,No_cumple
3,38,600,Varon,20,Secundario,Salud_Publica,3.85714285714286,Inactivo,0,Cumple
3,38,350,Varon,56,Primario,Salud_Publica,4.28571428571429,Ocupado,0,Cumple
2,6,1600,Mujer,28,Primario,Salud_Publica,1.14285714285714,Inactivo,0,No_cumple
2,14,1000,Varon,67,Secundario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
6,62,4700,Mujer,72,Secundario,Salud_Privada,2.57142857142857,Inactivo,0,No_cumple
4,18,1200,Mujer,29,Terciario_universitario,Salud_Publica,0.714285714285714,Inactivo,0,No_cumple
3,66,3000,Mujer,81,Primario,Salud_Privada,0.857142857142857,Inactivo,0,No_cumple
2,6,3500,Mujer,32,Terciario_universitario,Salud_Privada,1.71428571428571,Ocupado,0,No_cumple
6,58,10000,Mujer,39,Terciario_universitario,Salud_Privada,1,Ocupado,0,No_cumple
4,22,1700,Varon,22,Secundario,Salud_Privada,1.71428571428571,Ocupado,1,No_cumple
4,34,2500,Varon,22,Secundario,Salud_Privada,6,Inactivo,0,Cumple
5,70,3500,Mujer,53,Secundario,Salud_Privada,4,Ocupado,0,Cumple
4,54,400,Mujer,26,Secundario,Salud_Publica,0.428571428571429,Inactivo,1,No_cumple
4,54,3500,Varon,63,Terciario_universitario,Salud_Privada,3,Ocupado,0,Cumple
3,38,2500,Mujer,43,Primario,Salud_Privada,1.42857142857143,Inactivo,0,No_cumple
2,82,1000,Mujer,35,Primario,Salud_Privada,2,Inactivo,1,No_cumple
3,38,1500,Mujer,42,Secundario,Salud_Publica,1.57142857142857,Inactivo,1,No_cumple
6,94,12000,Varon,37,Terciario_universitario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
2,6,2600,Mujer,91,Secundario,Salud_Privada,1,Inactivo,0,No_cumple
3,10,1500,Varon,63,Primario,Salud_Privada,2,Ocupado,0,No_cumple
3,46,2000,Mujer,49,Secundario,Salud_Privada,2,Ocupado,0,No_cumple
2,6,1700,Mujer,91,Primario,Salud_Privada,1.28571428571429,Inactivo,0,No_cumple
4,18,1600,Mujer,48,Primario,Salud_Privada,2,Ocupado,0,No_cumple
5,50,700,Mujer,39,Primario,Salud_Privada,3,Inactivo,0,Cumple
2,6,1200,Mujer,30,Secundario,Salud_Privada,0,Inactivo,1,No_cumple
3,86,3500,Mujer,56,Secundario,Salud_Privada,0.571428571428572,Inactivo,0,No_cumple
3,38,1700,Mujer,67,Primario,Salud_Publica,2.14285714285714,Ocupado,1,No_cumple
